timestamp,close,vol,trade_count
2026-05-20T19:41:00Z,302.07,4133,77
2026-05-20T19:42:00Z,302.05,5410,88
2026-05-20T19:43:00Z,302.08,3507,76
2026-05-20T19:44:00Z,301.94,3097,86
2026-05-20T19:45:00Z,302.03,2327,58
2026-05-20T19:46:00Z,301.98,2000,44
2026-05-20T19:47:00Z,301.925,3470,87
2026-05-20T19:48:00Z,301.98,2143,51
2026-05-20T19:49:00Z,301.96,1905,46
2026-05-20T19:50:00Z,301.98,8858,130
2026-05-20T19:51:00Z,302.035,5659,111
2026-05-20T19:52:00Z,302.16,9684,150
2026-05-20T19:53:00Z,302.41,32222,200
2026-05-20T19:54:00Z,301.91,14987,192
2026-05-20T19:55:00Z,302.2,10958,195
2026-05-20T19:56:00Z,302.04,9169,179
2026-05-20T19:57:00Z,301.99,15043,267
2026-05-20T19:58:00Z,302.025,11914,241
2026-05-20T19:59:00Z,302.2,16888,319
2026-05-20T20:03:00Z,302.24,129,3
2026-05-20T20:07:00Z,302.15,100,1
2026-05-20T20:20:00Z,301.65,110,2
2026-05-20T20:55:00Z,301.79,80,2
2026-05-21T12:19:00Z,301.37,110,3
2026-05-21T12:33:00Z,301.41,187,7
2026-05-21T12:36:00Z,301.65,160,2
2026-05-21T12:37:00Z,301.52,145,2
2026-05-21T12:38:00Z,301.73,40,1
2026-05-21T12:42:00Z,301.75,185,6
2026-05-21T12:49:00Z,301.64,40,1
2026-05-21T12:57:00Z,301.4,95,4
2026-05-21T13:00:00Z,301.43,40,1
2026-05-21T13:01:00Z,301.44,256,4
2026-05-21T13:16:00Z,301.22,65,2
2026-05-21T13:17:00Z,301.25,120,1
2026-05-21T13:30:00Z,301.47,20909,307
2026-05-21T13:31:00Z,301.25,2539,55
2026-05-21T13:32:00Z,301.68,1923,49
2026-05-21T13:33:00Z,301.425,2753,70
2026-05-21T13:34:00Z,301.32,1636,44
2026-05-21T13:35:00Z,301.63,3156,83
2026-05-21T13:36:00Z,301.46,4006,77
2026-05-21T13:37:00Z,301.94,5030,103
2026-05-21T13:38:00Z,302.09,4137,74
2026-05-21T13:39:00Z,301.88,2975,66
2026-05-21T13:40:00Z,302.39,3401,75
2026-05-21T13:41:00Z,301.86,2788,72
2026-05-21T13:42:00Z,302.06,3011,89
2026-05-21T13:43:00Z,302,1692,52
2026-05-21T13:44:00Z,301.795,2086,68
2026-05-21T13:45:00Z,301.82,1663,49
2026-05-21T13:46:00Z,302.06,2625,61
2026-05-21T13:47:00Z,302.01,1130,29
2026-05-21T13:48:00Z,302.275,3055,74
2026-05-21T13:49:00Z,301.93,2129,51
2026-05-21T13:50:00Z,301.87,1406,39
2026-05-21T13:51:00Z,302.13,1968,50
2026-05-21T13:52:00Z,302.495,3680,104
2026-05-21T13:53:00Z,302.53,2958,81
2026-05-21T13:54:00Z,302.89,4170,90
2026-05-21T13:55:00Z,302.81,3552,99
2026-05-21T13:56:00Z,302.55,4033,71
2026-05-21T13:57:00Z,302.535,1405,32
2026-05-21T13:58:00Z,302.675,2295,48
2026-05-21T13:59:00Z,302.75,4141,66
2026-05-21T14:00:00Z,302.765,2325,56
2026-05-21T14:01:00Z,302.61,2601,52
2026-05-21T14:02:00Z,302.39,2293,55
2026-05-21T14:03:00Z,302.47,2927,53
2026-05-21T14:04:00Z,302.465,3471,70
2026-05-21T14:05:00Z,302.37,2799,52
2026-05-21T14:06:00Z,302.3,986,28
2026-05-21T14:07:00Z,302.34,788,21
2026-05-21T14:08:00Z,302.28,869,22
2026-05-21T14:09:00Z,302.09,526,18
2026-05-21T14:10:00Z,302.185,1859,49
2026-05-21T14:11:00Z,302.04,2588,49
2026-05-21T14:12:00Z,301.94,2534,38
2026-05-21T14:13:00Z,301.76,7315,118
2026-05-21T14:14:00Z,301.61,11864,191
2026-05-21T14:15:00Z,301.33,10700,145
2026-05-21T14:16:00Z,301.74,4240,67
2026-05-21T14:17:00Z,301.9,4291,66
2026-05-21T14:18:00Z,301.91,2121,46
2026-05-21T14:19:00Z,301.85,750,18
2026-05-21T14:20:00Z,301.74,2553,55
2026-05-21T14:21:00Z,301.82,2455,48
2026-05-21T14:22:00Z,301.84,1621,33
2026-05-21T14:23:00Z,301.69,2443,26
2026-05-21T14:24:00Z,301.35,4759,76
2026-05-21T14:25:00Z,301.64,4419,61
2026-05-21T14:26:00Z,301.4,1099,21
2026-05-21T14:27:00Z,301.63,2304,31
2026-05-21T14:28:00Z,301.71,1811,33
2026-05-21T14:29:00Z,301.91,2550,46
2026-05-21T14:30:00Z,302.17,4081,77
2026-05-21T14:31:00Z,302.025,1100,26
2026-05-21T14:32:00Z,302.185,1416,33
2026-05-21T14:33:00Z,302.09,1994,42
2026-05-21T14:34:00Z,302.41,2621,63
2026-05-21T14:35:00Z,302.54,1914,40
2026-05-21T14:36:00Z,302.32,1677,43
2026-05-21T14:37:00Z,302.39,1438,29
2026-05-21T14:38:00Z,302.485,1554,25
2026-05-21T14:39:00Z,302.395,2325,44
2026-05-21T14:40:00Z,302.06,3606,72
2026-05-21T14:41:00Z,301.985,2049,34
2026-05-21T14:42:00Z,302.11,1618,30
2026-05-21T14:43:00Z,302.095,2447,42
2026-05-21T14:44:00Z,301.905,1230,53
2026-05-21T14:45:00Z,302.06,1765,38
2026-05-21T14:46:00Z,301.82,1224,31
2026-05-21T14:47:00Z,301.77,2672,46
2026-05-21T14:48:00Z,301.67,1490,25
2026-05-21T14:49:00Z,301.73,1804,30
2026-05-21T14:50:00Z,301.7,1819,47
2026-05-21T14:51:00Z,301.825,2342,47
2026-05-21T14:52:00Z,301.93,1776,40
2026-05-21T14:53:00Z,301.765,1785,33
2026-05-21T14:54:00Z,301.87,1803,33
2026-05-21T14:55:00Z,301.86,1422,25
2026-05-21T14:56:00Z,302.02,1679,37
2026-05-21T14:57:00Z,301.92,1222,30
2026-05-21T14:58:00Z,302.205,3099,58
2026-05-21T14:59:00Z,302.15,2765,63
2026-05-21T15:00:00Z,302.13,2217,56
2026-05-21T15:01:00Z,302.02,1845,45
2026-05-21T15:02:00Z,302.16,2054,59
2026-05-21T15:03:00Z,302.1,1464,31
2026-05-21T15:04:00Z,302.12,1301,30
2026-05-21T15:05:00Z,302.055,1270,27
2026-05-21T15:06:00Z,302.11,2180,43
2026-05-21T15:07:00Z,302.05,733,24
2026-05-21T15:08:00Z,301.96,1932,49
2026-05-21T15:09:00Z,301.95,1362,30
2026-05-21T15:10:00Z,302.02,2873,65
2026-05-21T15:11:00Z,302.28,2942,58
2026-05-21T15:12:00Z,302.3,3064,83
2026-05-21T15:13:00Z,302.76,2775,75
2026-05-21T15:14:00Z,302.885,3497,71
2026-05-21T15:15:00Z,302.92,3561,84
2026-05-21T15:16:00Z,303.06,2269,55
2026-05-21T15:17:00Z,303.22,2053,55
2026-05-21T15:18:00Z,302.98,1569,52
2026-05-21T15:19:00Z,303.055,3438,40
2026-05-21T15:20:00Z,303.07,1870,35
2026-05-21T15:21:00Z,303.15,1730,36
2026-05-21T15:22:00Z,303.175,2009,46
2026-05-21T15:23:00Z,303.165,1318,34
2026-05-21T15:24:00Z,302.99,1468,36
2026-05-21T15:25:00Z,302.915,699,23
2026-05-21T15:26:00Z,303.17,1811,46
2026-05-21T15:27:00Z,303.11,1259,33
2026-05-21T15:28:00Z,303.1,3379,61
2026-05-21T15:29:00Z,303.02,9389,138
2026-05-21T15:30:00Z,303.26,6637,131
2026-05-21T15:31:00Z,303.035,6009,93
2026-05-21T15:32:00Z,303.105,3806,62
2026-05-21T15:33:00Z,303.135,2350,39
2026-05-21T15:34:00Z,303.175,2014,42
2026-05-21T15:35:00Z,303.3,1516,32
2026-05-21T15:36:00Z,303.34,2417,40
2026-05-21T15:37:00Z,303.575,1908,42
2026-05-21T15:38:00Z,303.56,3756,73
2026-05-21T15:39:00Z,303.62,2975,52
2026-05-21T15:40:00Z,303.83,1341,20
2026-05-21T15:41:00Z,303.94,1666,46
2026-05-21T15:42:00Z,304.19,5430,49
2026-05-21T15:43:00Z,304.13,4191,48
2026-05-21T15:44:00Z,303.935,1294,32
2026-05-21T15:45:00Z,303.9,1641,37
2026-05-21T15:46:00Z,303.84,1627,26
2026-05-21T15:47:00Z,303.81,1045,31
2026-05-21T15:48:00Z,303.93,402,18
2026-05-21T15:49:00Z,303.9,3582,57
2026-05-21T15:50:00Z,303.75,949,25
2026-05-21T15:51:00Z,303.895,1046,21
2026-05-21T15:52:00Z,303.85,560,13
2026-05-21T15:53:00Z,303.82,600,19
2026-05-21T15:54:00Z,303.84,1191,26
2026-05-21T15:55:00Z,303.76,1032,28
2026-05-21T15:56:00Z,303.725,2116,37
2026-05-21T15:57:00Z,303.865,1434,33
2026-05-21T15:58:00Z,303.8,1800,30
2026-05-21T15:59:00Z,303.83,1842,37
2026-05-21T16:00:00Z,303.91,1868,41
2026-05-21T16:01:00Z,303.91,1379,27
2026-05-21T16:02:00Z,303.97,2198,53
2026-05-21T16:03:00Z,304.07,1074,25
2026-05-21T16:04:00Z,304.15,1626,38
2026-05-21T16:05:00Z,303.905,2454,55
2026-05-21T16:06:00Z,304.08,1895,45
2026-05-21T16:07:00Z,304.055,1010,36
2026-05-21T16:08:00Z,304.08,782,21
2026-05-21T16:09:00Z,304.15,486,17
2026-05-21T16:10:00Z,304.065,1918,68
2026-05-21T16:11:00Z,304.06,2240,48
2026-05-21T16:12:00Z,304.09,525,14
2026-05-21T16:13:00Z,303.85,1621,41
2026-05-21T16:14:00Z,303.96,464,16
2026-05-21T16:15:00Z,303.62,416,16
2026-05-21T16:16:00Z,303.615,749,29
2026-05-21T16:17:00Z,303.65,501,13
2026-05-21T16:18:00Z,303.7,1442,23
2026-05-21T16:19:00Z,303.5,2115,43
2026-05-21T16:20:00Z,303.39,1158,25
2026-05-21T16:21:00Z,303.485,541,21
2026-05-21T16:22:00Z,303.32,1428,27
2026-05-21T16:23:00Z,303.4,1427,40
2026-05-21T16:24:00Z,303.59,2022,48
2026-05-21T16:25:00Z,303.46,1149,21
2026-05-21T16:26:00Z,303.49,1629,34
2026-05-21T16:27:00Z,303.63,896,23
2026-05-21T16:28:00Z,303.6,1234,30
2026-05-21T16:29:00Z,303.62,1205,30
2026-05-21T16:30:00Z,303.56,1035,21
2026-05-21T16:31:00Z,303.6,1698,34
2026-05-21T16:32:00Z,303.695,1796,28
2026-05-21T16:33:00Z,303.72,2308,39
2026-05-21T16:34:00Z,303.685,1609,41
2026-05-21T16:35:00Z,303.73,1232,25
